                  0                   0
                  0 -5.00025000833354e-010
1.69873778821376e-011 -1.00005000166671e-009
5.09621328795239e-011 -1.50007343035604e-009
1.01924263731605e-010 -2.00009371475823e-009
1.69873768684161e-010 -2.50010928273127e-009
2.54810645489308e-010 -3.00011856213465e-009
3.567348914055e-010 -3.50011998082956e-009
4.75646503197525e-010 -4.0001119666792e-009
6.1154547713651e-010 -4.50009294754906e-009
7.6443180899992e-010 -5.00006135130723e-009
9.34305494071561e-010 -5.50001560582464e-009
1.12116652714158e-009 -5.99995413897535e-009
1.32501490250647e-009 -6.49987537863686e-009
1.54585061396905e-009 -6.99977775269039e-009
1.78367365483852e-009 -7.49965968902111e-009
2.03848401793041e-009 -7.99951961551851e-009
2.31028169556658e-009 -8.4993559600766e-009
2.59906667957528e-009 -8.99916715059424e-009
2.9048389612911e-009 -9.49895161497541e-009
3.22759853155498e-009 -9.9987077811295e-009
3.56734538071423e-009 -1.04984340769716e-008
3.92407949862253e-009 -1.09981289304227e-008
4.29780087463992e-009 -1.14977907694102e-008
4.68850949763281e-009 -1.19974180218678e-008
5.09620535597398e-009 -1.24970091157362e-008
5.52088843754261e-009 -1.29965624789632e-008
5.96255872972424e-009 -1.34960765395039e-008
6.42121621941081e-009 -1.3995549725321e-008
6.89686089300063e-009 -1.44949804643854e-008
7.38949273639844e-009 -1.49943671846761e-008
7.89911173501534e-009 -1.54937083141804e-008
8.42571787376887e-009 -1.59930022808948e-008
8.96931113708295e-009 -1.64922475128246e-008
9.52989150888794e-009 -1.69914424379845e-008
1.01074589726206e-008 -1.74905854843989e-008
1.07020135112241e-008 -1.79896750801022e-008
1.13135551071481e-008 -1.84887096531388e-008
1.19420837423486e-008 -1.89876876315638e-008
1.25875993982882e-008 -1.94866074434429e-008
1.32501020559357e-008 -1.99854675168532e-008
1.39295916957667e-008 -2.04842662798826e-008
1.46260682977629e-008 -2.09830021606312e-008
1.53395318414126e-008 -2.14816735872105e-008
1.60699823057108e-008 -2.19802789877446e-008
1.68174196691586e-008 -2.24788167903699e-008
1.75818439097638e-008 -2.29772854232355e-008
1.83632550050408e-008 -2.34756833145036e-008
1.91616529320102e-008 -2.39740088923497e-008
1.99770376671994e-008 -2.4472260584963e-008
2.08094091866421e-008 -2.49704368205465e-008
2.16587674658787e-008 -2.54685360273173e-008
2.2525112479956e-008 -2.59665566335072e-008
2.34084442034275e-008 -2.64644970673625e-008
2.4308762610353e-008 -2.69623557571446e-008
2.52260676742991e-008 -2.74601311311303e-008
2.61603593683389e-008 -2.79578216176117e-008
2.71116376650519e-008 -2.84554256448971e-008
