                  1                   0
                  1 0.000628349936973224
  0.999999603398517 0.00125669987394645
  0.999998810195787 0.00188504956169739
  0.999997620392201 0.00251339875100406
  0.999996033988305 0.00314174719264486
    0.9999940509848 0.00377009463739867
  0.999991671382543 0.00439844083604495
  0.999988895182545 0.00502678553936384
  0.999985722385974 0.00565512849813624
  0.999982152994151 0.00628346946314392
  0.999978187008553 0.00691180818516959
  0.999973824430813 0.00754014441499703
  0.999969065262718 0.00816847790341116
   0.99996390950621 0.00879680840119814
  0.999958357163388 0.00942513565914547
  0.999952408236504  0.0100534594280421
  0.999946062727966  0.0106817794586784
  0.999939320640338  0.0113100955018466
  0.999932181976337  0.0119384073083404
  0.999924646738838  0.0125667146289554
  0.999916714930868  0.0131950172144892
  0.999908386555613  0.0138233148157411
   0.99989966161641   0.014451607183513
  0.999890540116754  0.0150798940686084
  0.999881022060294  0.0157081752218336
  0.999871107450834   0.016336450393997
  0.999860796292335  0.0169647193359094
   0.99985008858891  0.0175929817983845
   0.99983898434483  0.0182212375322384
  0.999827483564519    0.01884948628829
  0.999815586252558  0.0194777278173611
  0.999803292413682  0.0201059618702764
  0.999790602052781  0.0207341881978637
  0.999777515174901  0.0213624065509539
  0.999764031785242  0.0219906166803811
   0.99975015188916  0.0226188183369829
  0.999735875492166  0.0232470112716001
  0.999721202599927  0.0238751952350771
  0.999706133218262  0.0245033699782619
  0.999690667353149  0.0251315352520063
  0.999674805010719  0.0257596908071658
  0.999658546197259  0.0263878363945999
  0.999641890919209  0.0270159717651719
  0.999624839183167  0.0276440966697493
  0.999607390995885  0.0282722108592039
  0.999589546364269  0.0289003140844116
  0.999571305295382  0.0295284060962528
  0.999552667796441  0.0301564866456121
  0.999533633874818  0.0307845554833791
   0.99951420353804  0.0314126123604476
   0.99949437679379  0.0320406570277166
  0.999474153649906  0.0326686892360895
   0.99945353411438  0.0332967087364749
  0.999432518195359  0.0339247152797865
  0.999411105901148  0.0345527086169428
  0.999389297240203  0.0351806884988679
  0.999367092221137   0.035808654676491
  0.999344490852719  0.0364366069007467
  0.999321493143872  0.0370645449225753
  0.999298099103674  0.0376924684929225
  0.999274308741359  0.0383203773627398
  0.999250122066313  0.0389482712829845
  0.999225539088082  0.0395761500046196
  0.999200559816363  0.0402040132786145
  0.999175184261011  0.0408318608559441
  0.999149412432032    0.04145969248759
  0.999123244339592  0.0420875079245398
  0.999096679994009  0.0427153069177875
  0.999069719405756  0.0433430892183336
  0.999042362585462  0.0439708545771851
  0.999014609543911  0.0445986027453556
  0.998986460292042  0.0452263334738656
  0.998957914840948  0.0458540465137423
  0.998928973201879  0.0464817416160198
  0.998899635386237  0.0471094185317394
  0.998869901405583  0.0477370770119494
  0.998839771271629  0.0483647168077053
  0.998809244996246  0.0489923376700699
  0.998778322591456  0.0496199393501135
  0.998747004069438  0.0502475215989139
  0.998715289442527  0.0508750841675562
  0.998683178723211  0.0515026268071337
  0.998650671924133   0.052130149268747
  0.998617769058094  0.0527576513035048
  0.998584470138046  0.0533851326625239
  0.998550775177098  0.0540125930969289
  0.998516684188514  0.0546400323578526
  0.998482197185713  0.0552674501964363
  0.998447314182268  0.0558948463638295
  0.998412035191908  0.0565222206111899
  0.998376360228516  0.0571495726896842
  0.998340289306131  0.0577769023504875
  0.998303822438947  0.0584042093447835
   0.99826695964131  0.0590314934237649
  0.998229700927726  0.0596587543386334
  0.998192046312851  0.0602859918405995
  0.998153995811499  0.0609132056808829
  0.998115549438638  0.0615403956107126
  0.998076707209391  0.0621675613813267
  0.998037469139035  0.0627947027439728
  0.997997835243004  0.0634218194499081
  0.997957805536885  0.0640489112503992
   0.99791738003642  0.0646759778967224
  0.997876558757507  0.0653030191401639
  0.997835341716197  0.0659300347320197
  0.997793728928699  0.0665570244235957
  0.997751720411373  0.0671839879662079
  0.997709316180737  0.0678109251111825
  0.997666516253462  0.0684378356098559
  0.997623320646375  0.0690647192135748
  0.997579729376456  0.0696915756736964
  0.997535742460843  0.0703184047415884
  0.997491359916826  0.0709452061686291
  0.997446581761851  0.0715719797062076
  0.997401408013518  0.0721987251057237
  0.997355838689583  0.0728254421185882
  0.997309873807956   0.073452130496223
  0.997263513386702  0.0740787899900607
  0.997216757444041  0.0747054203515456
  0.997169605998347   0.075332021332133
   0.99712205906815  0.0759585926832896
  0.997074116672134  0.0765851341564935
  0.997025778829137  0.0772116455032347
  0.996977045558153  0.0778381264750145
   0.99692791687833  0.0784645768233461
  0.996878392808973  0.0790909962997545
  0.996828473369537  0.0797173846557769
  0.996778158579637  0.0803437416429623
  0.996727448459039  0.0809700670128717
  0.996676343027665  0.0815963605170788
  0.996624842305591  0.0822226219071691
   0.99657294631305   0.082848850934741
  0.996520655070428   0.083475047351405
  0.996467968598264  0.0841012109087845
  0.996414886917255  0.0847273413585155
   0.99636141004825  0.0853534384522468
  0.996307538012254  0.0859795019416401
  0.996253270830428  0.0866055315783701
  0.996198608524084  0.0872315271141246
  0.996143551114691  0.0878574883006045
  0.996088098623873  0.0884834148895241
  0.996032251073408   0.089109306632611
  0.995976008485228  0.0897351632816062
  0.995919370881421  0.0903609845882644
  0.995862338284227  0.0909867703043538
  0.995804910716044  0.0916125201816565
  0.995747088199423  0.0922382339719684
  0.995688870757069  0.0928639114270991
  0.995630258411841  0.0934895522988727
  0.995571251186756  0.0941151563391269
  0.995511849104981   0.094740723299714
  0.995452052189841  0.0953662529325005
  0.995391860464814  0.0959917449893673
  0.995331273953532  0.0966171992222098
  0.995270292679783  0.0972426153829379
  0.995208916667509  0.0978679932234764
  0.995147145940807  0.0984933324957648
  0.995084980523926  0.0991186329517573
  0.995022420441272  0.0997438943434234
  0.994959465717405   0.100369116422747
